user_id;condition;image_id;image_type;tag;rater_1;rater_2;mean_ratings
351;2;4;1;bunt;2;2;2,0
351;2;4;1;entspannend;3;3;3,0
351;2;4;1;gelassen;3;3;3,0
351;2;4;1;intensiv;2;2;2,0
351;2;4;1;romantisch;2;2;2,0
351;2;4;1;stimmungsvoll;3;3;3,0
351;2;4;1;warm;3;3;3,0
351;2;5;1;eintönig;2;2;2,0
351;2;5;1;farblos;2;2;2,0
351;2;5;1;gedrückt;3;3;3,0
351;2;5;1;trist;3;3;3,0
351;2;6;1;abstrakt;2;2;2,0
351;2;6;1;anregend;3;2;2,5
351;2;6;1;bewegend;3;3;3,0
351;2;6;1;bunt;2;2;2,0
351;2;6;1;fröhlich;3;2;2,5
351;2;6;1;kreativ;2;2;2,0
351;2;6;1;mikroskopisch;2;2;2,0
351;2;6;1;quirlig;3;3;3,0
351;2;6;1;vielfältig;2;2;2,0
351;2;6;1;warm;3;3;3,0
351;2;7;1;bedrückend;3;3;3,0
351;2;7;1;beruhigend;3;3;3,0
351;2;7;1;hilfbereit;2;2;2,0
351;2;7;1;hilflos;3;3;3,0
351;2;7;1;hoffnungsvoll;3;3;3,0
351;2;7;1;sommerlich;3;2;2,5
351;2;7;1;ungewiss;3;2;2,5
351;2;8;1;glitzernd;2;2;2,0
351;2;8;1;hoffnungsvoll;3;3;3,0
351;2;8;1;positiv;3;3;3,0
351;2;8;1;stimmungsaufhellend;3;2;2,5
351;2;9;1;beruhigend;3;3;3,0
351;2;9;1;bunt;2;2;2,0
351;2;9;1;entspannend;3;3;3,0
351;2;9;1;geordnet;2;2;2,0
351;2;9;1;glücklich;3;3;3,0
351;2;9;1;herbstlich;3;3;3,0
351;2;9;1;innig;3;3;3,0
351;2;9;1;regnersich;3;3;3,0
351;2;9;1;romantisch;2;2;2,0
351;2;9;1;stimmig;3;2;2,5
351;2;9;1;vertraut;3;3;3,0
351;2;9;1;warm;2;2;2,0
351;2;10;1;bunt;2;2;2,0
351;2;10;1;geordnet;2;2;2,0
351;2;10;1;geradlinig;2;2;2,0
351;2;10;1;herbstlich;2;2;2,0
351;2;10;1;schmal;2;2;2,0
351;2;10;1;stimmungsvoll;3;3;3,0
351;2;10;1;warm;3;3;3,0
351;2;11;1;beruhigend;3;3;3,0
351;2;11;1;entspannend;3;3;3,0
351;2;11;1;erreichbar;2;2;2,0
351;2;11;1;geordnet;2;2;2,0
351;2;11;1;landschaft;2;2;2,0
351;2;11;1;strukturiert;2;2;2,0
351;2;11;1;stützend;2;2;2,0
351;2;12;1;abstrakt;1;1;1,0
351;2;12;1;bedrückend;3;3;3,0
351;2;12;1;bunt;2;2;2,0
351;2;12;1;traurig;3;3;3,0
351;2;12;1;trist;3;3;3,0
351;2;12;1;unzufrieden;3;3;3,0
351;2;13;1;nachdenklich;3;3;3,0
351;2;13;1;religiös;2;2;2,0
351;2;13;1;undendlich;2;2;2,0
351;2;13;1;ungewiss;3;3;3,0
351;2;13;1;warm;2;2;2,0
351;2;14;1;blass;2;2;2,0
351;2;14;1;nichtssagend;3;3;3,0
351;2;14;1;schattenhaft;2;2;2,0
351;2;14;1;unklar;2;2;2,0
351;2;14;1;unruhig;2;2;2,0
351;2;14;1;unstrukturiert;2;2;2,0
351;2;15;1;abenddämmerung;2;2;2,0
351;2;15;1;beleuchtet;2;2;2,0
351;2;15;1;gemütlich;3;3;3,0
351;2;15;1;romantisch;3;3;3,0
351;2;15;1;stimmungsvoll;3;3;3,0
351;2;15;1;warm;3;3;3,0
351;2;16;1;blumig;2;2;2,0
351;2;16;1;fröhlich;3;3;3,0
351;2;16;1;geordnet;2;2;2,0
351;2;16;1;herbstlich;3;3;3,0
351;2;16;1;strukturiert;2;2;2,0
351;2;16;1;warm;2;2;2,0
351;2;17;1;beruhigend;3;3;3,0
351;2;17;1;entspannend;3;3;3,0
351;2;17;1;leise;2;2;2,0
351;2;17;1;romantisch;2;2;2,0
351;2;17;1;sehnsuchtsvoll;3;3;3,0
351;2;17;1;still;3;3;3,0
351;2;17;1;warm;2;2;2,0
351;2;18;1;blass;2;2;2,0
351;2;18;1;spiegeln;2;2;2,0
351;2;18;1;undeutlich;2;2;2,0
351;2;18;1;unklar;2;2;2,0
351;2;18;1;verwischt;2;2;2,0
351;2;19;2;blass;2;2;2,0
351;2;19;2;nachdenklich;3;3;3,0
351;2;19;2;nichtssagend;3;3;3,0
351;2;19;2;undeutlich;3;2;2,5
351;2;19;2;unruhig;3;3;3,0
351;2;19;2;verwirrend;3;3;3,0
351;2;19;2;verwischt;2;2;2,0
351;2;39;2;bedrückend;3;3;3,0
351;2;39;2;beklemmend;3;3;3,0
351;2;39;2;düster;3;3;3,0
351;2;39;2;gewitter;2;2;2,0
351;2;39;2;unschön;3;3;3,0
351;2;59;2;bunt;2;2;2,0
351;2;59;2;impressionistisch;1;1;1,0
351;2;59;2;undeutlich;2;2;2,0
351;2;59;2;verschwommen;2;2;2,0
351;2;79;2;düster;3;3;3,0
351;2;79;2;fantasievoll;2;2;2,0
351;2;79;2;kreativ;2;2;2,0
351;2;79;2;nachdenklich;3;3;3,0
351;2;99;2;abstrakt;1;1;1,0
351;2;99;2;anregend;3;3;3,0
351;2;99;2;harmonievoll;3;3;3,0
351;2;99;2;kreativ;2;2;2,0
351;2;99;2;kunstvoll;2;2;2,0
351;2;99;2;stimmig;3;2;2,5
351;2;99;2;warm;3;3;3,0
351;2;99;2;zentriert;2;2;2,0
353;4;1;0;düster;2;2;2,0
353;4;1;0;einladend;3;3;3,0
353;4;1;0;farbenfroh;2;2;2,0
353;4;1;0;fein;2;1;1,5
353;4;1;0;freundlich;3;3;3,0
353;4;1;0;freundlich;3;3;3,0
353;4;1;0;gesellig;3;3;3,0
353;4;1;0;gesund;2;2;2,0
353;4;1;0;glücklich;3;3;3,0
353;4;1;0;hell;3;3;3,0
353;4;1;0;herzlich;3;3;3,0
353;4;1;0;hoffnungsvoll;3;3;3,0
353;4;1;0;kräftig;2;2;2,0
353;4;1;0;lieb;2;2;2,0
353;4;1;0;offen;2;2;2,0
353;4;1;0;schön;2;2;2,0
353;4;1;0;unruhig;2;2;2,0
353;4;1;0;warm;3;3;3,0
353;4;1;0;warm;2;2;2,0
353;4;1;0;zuhause;2;2;2,0
353;4;2;0;glücklich;2;2;2,0
353;4;2;0;romantisch;2;2;2,0
353;4;2;0;verliebt;3;3;3,0
353;4;2;0;zweisam;2;3;2,5
353;4;3;0;dunkel;2;2;2,0
353;4;3;0;trist;2;2;2,0
353;4;3;0;warm;2;2;2,0
353;4;4;1;bezaubert;3;3;3,0
353;4;4;1;empfänglich;3;3;3,0
353;4;4;1;energiegeladen;3;3;3,0
353;4;4;1;enthusiastisch;3;3;3,0
353;4;4;1;entspannt;3;3;3,0
353;4;4;1;entzückt;3;3;3,0
353;4;4;1;fröhlich;3;3;3,0
353;4;4;1;geborgen;3;3;3,0
353;4;4;1;geerdet;3;3;3,0
353;4;4;1;gemütlich;3;3;3,0
353;4;4;1;gesellig;3;3;3,0
353;4;4;1;inspiriert;2;2;2,0
353;4;4;1;kraftvoll;3;3;3,0
353;4;4;1;optimistisch;3;3;3,0
353;4;5;1;kalt;3;3;3,0
353;4;5;1;müde;3;3;3,0
353;4;5;1;verwirrend;2;2;2,0
353;4;6;1;aufgewühlt;3;3;3,0
353;4;6;1;chaotisch;3;3;3,0
353;4;6;1;ruhelos;3;3;3,0
353;4;7;1;hoffnung;3;3;3,0
353;4;7;1;qual;3;3;3,0
353;4;7;1;tot;2;2;2,0
353;4;7;1;trauer;3;3;3,0
353;4;8;1;angespannt;3;3;3,0
353;4;8;1;ängstlich;3;3;3,0
353;4;8;1;angstschlotternd;3;3;3,0
353;4;8;1;ausgelaugt;3;3;3,0
353;4;8;1;beängstigt;3;3;3,0
353;4;8;1;bedrängt;3;2;2,5
353;4;8;1;deprimiert;3;3;3,0
353;4;8;1;dumpf;3;3;3,0
353;4;8;1;einsam;3;3;3,0
353;4;8;1;energielos;3;3;3,0
353;4;8;1;frustriert;3;3;3,0
353;4;8;1;gleichgültig;3;3;3,0
353;4;8;1;hilflos;3;3;3,0
353;4;8;1;irritiert;3;3;3,0
353;4;8;1;jämmerlich;3;3;3,0
353;4;8;1;kalt;2;2;2,0
353;4;8;1;kraftlos;2;3;2,5
353;4;8;1;leer;2;2;2,0
353;4;8;1;lustlos;3;3;3,0
353;4;8;1;misstrauisch;3;3;3,0
353;4;8;1;müde;3;3;3,0
353;4;8;1;mutlos;2;3;2,5
353;4;8;1;niedergeschlagen;3;3;3,0
353;4;8;1;panisch;3;3;3,0
353;4;8;1;ratlos;3;3;3,0
353;4;8;1;ruhelos;3;3;3,0
353;4;8;1;schuldig;3;2;2,5
353;4;8;1;verkrampft;3;3;3,0
353;4;8;1;verzweifelt;3;3;3,0
353;4;8;1;zerrissen;3;3;3,0
353;4;9;1;privilegiert;2;2;2,0
353;4;9;1;respektvoll;3;2;2,5
353;4;9;1;ruhig;3;3;3,0
353;4;9;1;sanft;3;3;3,0
353;4;9;1;sensibel;3;2;2,5
353;4;9;1;sicher;3;3;3,0
353;4;10;1;ende;2;1;1,5
353;4;10;1;trisst;3;3;3,0
353;4;10;1;zerstritten;2;1;1,5
353;4;11;1;fürsorglich;2;2;2,0
353;4;11;1;gelöst;3;3;3,0
353;4;11;1;melancholisch;3;3;3,0
353;4;11;1;unentschlossen;3;3;3,0
353;4;11;1;ungewiss;3;2;2,5
353;4;11;1;verlegen;2;2;2,0
353;4;11;1;zögernd;2;1;1,5
353;4;12;1;chinesisch;2;2;2,0
353;4;12;1;ehrgeizig;1;1;1,0
353;4;12;1;farbenfroh;2;2;2,0
353;4;12;1;freundlich;3;3;3,0
353;4;12;1;gesellig;3;2;2,5
353;4;12;1;gleichberechtigt;1;1;1,0
353;4;12;1;glücklich;3;3;3,0
353;4;12;1;grafisch;1;1;1,0
353;4;12;1;handlungsfähig;2;2;2,0
353;4;12;1;hell;3;3;3,0
353;4;12;1;herzlich;3;3;3,0
353;4;12;1;hoffnungsvoll;3;3;3,0
353;4;12;1;identisch;2;1;1,5
353;4;12;1;idividuell;2;2;2,0
353;4;12;1;idyllisch;3;2;2,5
353;4;12;1;imponierend;3;3;3,0
353;4;12;1;jung;2;2;2,0
353;4;12;1;jungfräulich;2;2;2,0
353;4;12;1;keuch;1;2;1,5
353;4;12;1;ländlich;2;2;2,0
353;4;12;1;mutig;2;2;2,0
353;4;12;1;mütterlich;2;2;2,0
353;4;12;1;offen;2;2;2,0
353;4;12;1;persönlich;2;2;2,0
353;4;12;1;raffiniert;3;2;2,5
353;4;12;1;sachlich;2;2;2,0
353;4;12;1;sympatisch;3;2;2,5
353;4;12;1;tailliert;1;1;1,0
353;4;12;1;typisch;1;2;1,5
353;4;12;1;zart;2;2;2,0
353;4;13;1;hoffnung;3;3;3,0
353;4;14;1;akzeptierend;1;1;1,0
353;4;14;1;angeregt;3;3;3,0
353;4;14;1;aufgeweckt;3;2;2,5
353;4;14;1;aufrichtig;2;2;2,0
353;4;14;1;ausgeglichen;3;3;3,0
353;4;14;1;befreit;3;3;3,0
353;4;14;1;beständig;3;2;2,5
353;4;14;1;bewegt;3;3;3,0
353;4;14;1;bezaubert;3;3;3,0
353;4;15;1;harmonisch;3;3;3,0
353;4;15;1;hoffnungsvoll;3;3;3,0
353;4;15;1;inspiriert;3;3;3,0
353;4;16;1;tolerant;2;1;1,5
353;4;16;1;verspielt;3;3;3,0
353;4;16;1;verzückt;3;3;3,0
353;4;17;1;dankbar;3;2;2,5
353;4;17;1;echt;1;2;1,5
353;4;17;1;harmonisch;3;3;3,0
353;4;17;1;herzlich;3;3;3,0
353;4;18;1;eintönig;3;3;3,0
353;4;18;1;irritiert;3;3;3,0
353;4;18;1;kalt;3;3;3,0
353;4;18;1;müde;3;2;2,5
353;4;18;1;niedergeschlagen;3;3;3,0
353;4;18;1;trisst;3;3;3,0
380;1;1;0;unruhig;2;2;2,0
380;1;2;0;harmonisch;3;3;3,0
380;1;3;0;beängstigend;3;3;3,0
380;1;3;0;unruhig;3;3;3,0
380;1;4;1;geborgen;3;3;3,0
380;1;4;1;ruhig;3;3;3,0
380;1;5;1;düster;3;3;3,0
380;1;5;1;einsam;3;3;3,0
380;1;6;1;chaotisch;3;3;3,0
380;1;6;1;unruhig;3;3;3,0
380;1;6;1;vielfältig;2;2;2,0
380;1;7;1;einsam;3;3;3,0
380;1;7;1;vertraut;3;3;3,0
380;1;8;1;leer;2;2;2,0
380;1;8;1;traurig;3;3;3,0
380;1;8;1;unruhig;3;3;3,0
380;1;9;1;ruhig;3;3;3,0
380;1;10;1;kalt;3;3;3,0
380;1;11;1;trist;3;3;3,0
380;1;12;1;nervös;3;3;3,0
380;1;12;1;traurig;3;3;3,0
380;1;12;1;unruhig;3;3;3,0
380;1;13;1;geborgen;3;3;3,0
380;1;13;1;vertraut;3;2;2,5
380;1;13;1;warm;2;2;2,0
380;1;14;1;einsam;3;3;3,0
380;1;14;1;freudlos;3;3;3,0
380;1;14;1;trist;3;3;3,0
380;1;15;1;geborgen;3;2;2,5
380;1;15;1;harmonisch;3;3;3,0
380;1;15;1;warm;3;3;3,0
380;1;16;1;ruhig;3;3;3,0
380;1;17;1;harmonisch;3;3;3,0
380;1;17;1;ruhig;3;3;3,0
380;1;18;1;freude;3;3;3,0
380;1;18;1;gelassen;3;3;3,0
380;1;18;1;warm;3;3;3,0
384;4;1;0;chaos;3;3;3,0
384;4;1;0;farbenfroh;2;2;2,0
384;4;1;0;unruhig;2;2;2,0
384;4;1;0;weihnachten;2;2;2,0
384;4;2;0;gelassen;3;3;3,0
384;4;2;0;romantisch;2;2;2,0
384;4;2;0;ruhig;2;2;2,0
384;4;3;0;biologisch;2;2;2,0
384;4;3;0;rätselhaft;3;3;3,0
384;4;4;1;abendstimmung;3;3;3,0
384;4;4;1;freizeit;2;2;2,0
384;4;4;1;romantik;3;3;3,0
384;4;5;1;farbenintensiv;2;2;2,0
384;4;5;1;gespenster;2;2;2,0
384;4;6;1;yoga;1;1;1,0
384;4;7;1;liegen;2;2;2,0
384;4;7;1;sommer;2;2;2,0
384;4;7;1;wesen;2;2;2,0
384;4;8;1;blütenzauber;2;2;2,0
384;4;8;1;winter;2;2;2,0
384;4;9;1;herbst;2;2;2,0
384;4;9;1;regen;2;2;2,0
384;4;9;1;verliebt;3;3;3,0
384;4;10;1;ende;2;1;1,5
384;4;10;1;herbst;2;2;2,0
384;4;10;1;weg;2;2;2,0
384;4;11;1;langweilig;3;3;3,0
384;4;11;1;uninteressant;3;3;3,0
384;4;12;1;chagall;1;1;1,0
384;4;12;1;china;2;2;2,0
384;4;12;1;traurig;3;3;3,0
384;4;13;1;fade;3;3;3,0
384;4;13;1;horizont;2;2;2,0
384;4;13;1;schatten;2;2;2,0
384;4;14;1;fade;3;3;3,0
384;4;14;1;grau;2;2;2,0
384;4;14;1;stardt;2;2;2,0
384;4;15;1;abend;2;2;2,0
384;4;15;1;einsam;3;3;3,0
384;4;15;1;winter;2;2;2,0
384;4;16;1;kontrast;2;2;2,0
384;4;16;1;scherenschnitt;2;2;2,0
384;4;17;1;abend;2;2;2,0
384;4;17;1;abschied;3;3;3,0
384;4;17;1;horizont;2;2;2,0
384;4;18;1;farben;2;2;2,0
384;4;18;1;unschön;3;2;2,5
384;4;18;1;wirr;3;3;3,0
384;4;19;2;abstrakt;1;1;1,0
384;4;19;2;langweilig;3;3;3,0
384;4;39;2;düster;3;3;3,0
384;4;39;2;intensiv;3;3;3,0
384;4;39;2;winter;2;2;2,0
384;4;59;2;langweilig;2;2;2,0
384;4;59;2;unschön;2;2;2,0
384;4;79;2;höhle;2;2;2,0
384;4;79;2;malerei;2;2;2,0
384;4;99;2;abend;2;2;2,0
384;4;99;2;sonne;2;2;2,0
384;4;99;2;tanz;2;2;2,0
386;1;1;0;unruhig;2;2;2,0
386;1;2;0;glücklich;2;2;2,0
386;1;3;0;dunkel;2;2;2,0
386;1;4;1;froh;3;3;3,0
386;1;4;1;glücklich;3;3;3,0
386;1;4;1;munter;3;3;3,0
386;1;4;1;sehnsüchtig;3;3;3,0
386;1;5;1;traurig;3;3;3,0
386;1;5;1;trist;3;3;3,0
386;1;6;1;verwirrt;3;3;3,0
386;1;6;1;zwiegespalten;2;2;2,0
386;1;7;1;erheitert;3;3;3,0
386;1;8;1;trist;3;3;3,0
386;1;9;1;fröhlich;3;3;3,0
386;1;9;1;herbstlich;3;3;3,0
386;1;10;1;herbstlich;3;3;3,0
386;1;10;1;verträumt;3;3;3,0
386;1;11;1;froh;3;3;3,0
386;1;11;1;verträumt;3;3;3,0
386;1;12;1;ausgeglichen;3;3;3,0
386;1;13;1;traurig;3;3;3,0
386;1;13;1;verloren;3;3;3,0
386;1;14;1;froh;3;3;3,0
386;1;14;1;groß;2;2;2,0
386;1;15;1;nachdenklich;3;3;3,0
386;1;16;1;warm;2;2;2,0
386;1;16;1;zwiegespalten;2;2;2,0
386;1;17;1;entspannt;3;3;3,0
386;1;17;1;glücklich;3;3;3,0
386;1;17;1;sehnsüchtig;3;3;3,0
386;1;18;1;verwirrt;3;3;3,0
389;1;1;0;düster;2;2;2,0
389;1;1;0;geordnet;3;2;2,5
389;1;1;0;strukturiert;2;2;2,0
389;1;1;0;verlassen;2;2;2,0
389;1;2;0;freundlich;3;3;3,0
389;1;2;0;romantisch;2;2;2,0
389;1;2;0;verträumt;2;2;2,0
389;1;3;0;dunkel;2;2;2,0
389;1;3;0;trist;2;2;2,0
389;1;3;0;warm;2;2;2,0
389;1;4;1;beruhigend;3;3;3,0
389;1;4;1;glücklich;3;3;3,0
389;1;4;1;warm;3;3;3,0
389;1;5;1;kühl;2;3;2,5
389;1;5;1;langweilig;3;3;3,0
389;1;5;1;ruhig;3;3;3,0
389;1;6;1;farbenfroh;2;2;2,0
389;1;6;1;spannend;3;3;3,0
389;1;6;1;strukturiert;2;2;2,0
389;1;6;1;unruhig;3;3;3,0
389;1;7;1;beruhigend;3;3;3,0
389;1;7;1;einsam;3;3;3,0
389;1;7;1;kühl;3;3;3,0
389;1;8;1;kalt;2;2;2,0
389;1;8;1;spannend;3;3;3,0
389;1;8;1;unruhig;3;3;3,0
389;1;9;1;einsam;3;3;3,0
389;1;9;1;kühl;3;3;3,0
389;1;9;1;warm;2;2;2,0
389;1;10;1;einsam;3;3;3,0
389;1;10;1;kühl;3;3;3,0
389;1;10;1;ruhig;3;3;3,0
389;1;10;1;warm;3;3;3,0
389;1;11;1;kalt;2;2;2,0
389;1;11;1;unruhig;3;3;3,0
389;1;11;1;verstörend;3;3;3,0
389;1;12;1;farbenfroh;2;2;2,0
389;1;12;1;interesse;2;2;2,0
389;1;12;1;spannend;3;3;3,0
389;1;13;1;einsam;3;3;3,0
389;1;13;1;hoffnungslos;3;3;3,0
389;1;13;1;warm;2;2;2,0
389;1;14;1;einsam;3;3;3,0
389;1;14;1;interessant;3;3;3,0
389;1;14;1;kalt;2;2;2,0
389;1;14;1;schlicht;2;2;2,0
389;1;15;1;beruhigend;3;3;3,0
389;1;15;1;einsam;3;3;3,0
389;1;15;1;warm;3;3;3,0
389;1;16;1;spannend;3;3;3,0
389;1;16;1;stilvoll;2;2;2,0
389;1;16;1;warm;2;2;2,0
389;1;17;1;beruhigend;3;3;3,0
389;1;17;1;hoffnung;3;3;3,0
389;1;17;1;warm;2;2;2,0
389;1;18;1;unruhig;3;3;3,0
389;1;18;1;verstörend;3;3;3,0
389;1;18;1;warm;3;3;3,0
389;1;19;2;ruhig;3;3;3,0
389;1;19;2;spannend;2;2;2,0
389;1;19;2;verstörend;3;3;3,0
389;1;39;2;düster;3;3;3,0
389;1;39;2;gefährlich;3;3;3,0
389;1;39;2;unruhig;3;3;3,0
389;1;59;2;spannend;3;3;3,0
389;1;59;2;unruhig;3;3;3,0
389;1;59;2;unstrukturiert;2;2;2,0
389;1;79;2;interessant;2;2;2,0
389;1;79;2;ruhig;3;3;3,0
389;1;79;2;unstrukturiert;2;2;2,0
389;1;79;2;warm;3;3;3,0
389;1;99;2;düster;3;3;3,0
389;1;99;2;spannend;3;2;2,5
389;1;99;2;strukturiert;2;2;2,0
395;2;1;0;aufbruch;2;2;2,0
395;2;1;0;froh;3;3;3,0
395;2;2;0;frieden;3;3;3,0
395;2;2;0;glück;3;3;3,0
395;2;2;0;liebe;3;3;3,0
395;2;2;0;verträumt;2;2;2,0
395;2;2;0;wärme;3;3;3,0
395;2;3;0;warm;2;2;2,0
395;2;4;1;frieden;3;3;3,0
395;2;4;1;ruhe;3;3;3,0
395;2;4;1;wärme;3;3;3,0
395;2;5;1;frieden;3;3;3,0
395;2;5;1;wärme;3;3;3,0
395;2;6;1;nachdenklich;3;3;3,0
395;2;6;1;unruhe;3;3;3,0
395;2;7;1;freude;3;3;3,0
395;2;7;1;frieden;3;3;3,0
395;2;7;1;glück;3;3;3,0
395;2;7;1;liebe;3;3;3,0
395;2;7;1;sehnsucht;3;3;3,0
395;2;7;1;still;3;3;3,0
395;2;7;1;wärme;3;3;3,0
395;2;8;1;angst;3;3;3,0
395;2;8;1;erwartungsvoll;3;3;3,0
395;2;8;1;kälte;3;3;3,0
395;2;8;1;trauer;2;3;2,5
395;2;9;1;freude;3;3;3,0
395;2;9;1;glück;3;3;3,0
395;2;9;1;liebe;3;3;3,0
395;2;9;1;wärme;3;3;3,0
395;2;10;1;freude;3;3;3,0
395;2;10;1;glück;3;3;3,0
395;2;10;1;liebe;3;3;3,0
395;2;10;1;wärme;2;2;2,0
395;2;11;1;frieden;3;3;3,0
395;2;12;1;frieden;3;3;3,0
395;2;12;1;ruhe;3;3;3,0
395;2;12;1;zufriedenheit;3;3;3,0
395;2;13;1;erwartungsvoll;3;3;3,0
395;2;13;1;nachdenklich;3;3;3,0
395;2;13;1;sehnsucht;3;3;3,0
395;2;14;1;kälte;2;3;2,5
395;2;14;1;trist;3;3;3,0
395;2;15;1;frieden;3;3;3,0
395;2;15;1;wärme;3;3;3,0
395;2;16;1;fruchtbar;2;1;1,5
395;2;16;1;geheimnisvoll;3;3;3,0
395;2;16;1;wärme;2;3;2,5
395;2;17;1;fride;3;3;3,0
395;2;17;1;glück;3;3;3,0
395;2;17;1;ruhe;3;3;3,0
395;2;17;1;sehnsucht;2;3;2,5
395;2;17;1;wärme;3;3;3,0
395;2;18;1;freude;3;3;3,0
395;2;18;1;käkte;3;3;3,0
395;2;18;1;leben;2;2;2,0
395;2;18;1;tod;2;2;2,0
395;2;18;1;trauer;3;3;3,0
395;2;18;1;wärme;3;3;3,0
395;2;19;2;angst;3;3;3,0
395;2;19;2;bewegt;3;3;3,0
395;2;19;2;unruhe;3;3;3,0
395;2;19;2;verheißungsvoll;3;3;3,0
395;2;39;2;angst;3;3;3,0
395;2;39;2;bedrohlich;3;3;3,0
395;2;39;2;düster;3;3;3,0
395;2;59;2;bewegt;3;3;3,0
395;2;59;2;erwartungsvoll;3;2;2,5
395;2;59;2;unruhig;3;3;3,0
395;2;79;2;bewegt;2;2;2,0
395;2;79;2;unruhe;3;3;3,0
395;2;99;2;freude;3;3;3,0
395;2;99;2;liebe;2;3;2,5
395;2;99;2;wärme;3;3;3,0
395;2;99;2;zusammenhalt;3;3;3,0
398;4;1;0;düster;2;2;2,0
398;4;1;0;farbenfroh;3;2;2,5
398;4;1;0;harmonisch;3;3;3,0
398;4;1;0;hell;3;3;3,0
398;4;2;0;allee;2;2;2,0
398;4;2;0;farbenfroh;2;2;2,0
398;4;2;0;glücklich;2;2;2,0
398;4;2;0;herbstlich;3;3;3,0
398;4;2;0;vereint;2;2;2,0
398;4;2;0;zusammen;2;2;2,0
398;4;3;0;abend;1;1;1,0
398;4;3;0;dinner;2;2;2,0
398;4;3;0;essen;2;2;2,0
398;4;3;0;heimatlich;3;2;2,5
398;4;4;1;idyllisch;3;3;3,0
398;4;4;1;leidenschaftlich;3;3;3,0
398;4;4;1;romantisch;2;2;2,0
398;4;5;1;harmonisch;3;3;3,0
398;4;6;1;malerisch;2;2;2,0
398;4;6;1;verwirrend;3;3;3,0
398;4;7;1;liebevoll;3;3;3,0
398;4;7;1;zuneigung;2;3;2,5
398;4;7;1;zweisam;3;3;3,0
398;4;8;1;düster;3;3;3,0
398;4;8;1;gräulich;2;2;2,0
398;4;8;1;miesepetrig;3;3;3,0
398;4;8;1;regnersich;3;3;3,0
398;4;8;1;traurig;3;3;3,0
398;4;8;1;trist;3;3;3,0
398;4;9;1;gemeinschaftlich;3;3;3,0
398;4;9;1;glücklich;3;3;3,0
398;4;9;1;herbstlich;3;3;3,0
398;4;9;1;romantisch;2;2;2,0
398;4;9;1;zweisam;3;3;3,0
398;4;10;1;herbstlich;3;3;3,0
398;4;10;1;romantisch;2;2;2,0
398;4;10;1;zweisam;3;3;3,0
398;4;11;1;angenehm;3;3;3,0
398;4;11;1;sehnsüchtig;3;3;3,0
398;4;11;1;städtisch;2;2;2,0
398;4;11;1;windig;2;2;2,0
398;4;12;1;chinesisch;2;2;2,0
398;4;12;1;farbenfroh;2;2;2,0
398;4;12;1;traurig;3;3;3,0
398;4;12;1;verwirrend;3;3;3,0
398;4;13;1;einsam;3;3;3,0
398;4;13;1;heiß;3;3;3,0
398;4;13;1;verloren;3;3;3,0
398;4;14;1;blass;2;2;2,0
398;4;14;1;künstlerisch;2;2;2,0
398;4;14;1;trist;3;3;3,0
398;4;14;1;unharmonisch;3;3;3,0
398;4;15;1;angenehm;3;3;3,0
398;4;15;1;einsam;3;3;3,0
398;4;15;1;regnersich;3;3;3,0
398;4;17;1;einsam;3;3;3,0
398;4;17;1;leidenschaftlich;3;3;3,0
398;4;17;1;romantisch;2;2;2,0
398;4;18;1;heimisch;3;2;2,5
398;4;18;1;idyllisch;3;3;3,0
398;4;18;1;ländlich;3;3;3,0
407;3;1;0;abend;2;2;2,0
407;3;1;0;abend;2;2;2,0
407;3;1;0;abend;2;2;2,0
407;3;1;0;abend;2;2;2,0
407;3;1;0;abendstimmung;3;3;3,0
407;3;1;0;abendstimmung;3;3;3,0
407;3;1;0;angenehm;3;3;3,0
407;3;1;0;angenehm;3;3;3,0
407;3;1;0;blätter;2;2;2,0
407;3;1;0;blätter;2;2;2,0
407;3;1;0;bund;2;2;2,0
407;3;1;0;bund;2;2;2,0
407;3;1;0;dunkel;3;3;3,0
407;3;1;0;dunkel;3;3;3,0
407;3;1;0;freundlich;3;3;3,0
407;3;1;0;freundlich;3;3;3,0
407;3;1;0;geborgen;3;3;3,0
407;3;1;0;geborgen;3;3;3,0
407;3;1;0;gelb;2;2;2,0
407;3;1;0;grün;1;1;1,0
407;3;1;0;grün;1;1;1,0
407;3;1;0;grün;1;1;1,0
407;3;1;0;gut;2;2;2,0
407;3;1;0;gut;2;2;2,0
407;3;1;0;harmonie;3;3;3,0
407;3;1;0;harmonie;3;3;3,0
407;3;1;0;harmonisch;3;3;3,0
407;3;1;0;harmonisch;3;3;3,0
407;3;1;0;hell;3;3;3,0
407;3;1;0;herbst;2;2;2,0
407;3;1;0;herbst;2;2;2,0
407;3;1;0;herbstlich;3;3;3,0
407;3;1;0;herbstlich;3;3;3,0
407;3;1;0;hygge;1;1;1,0
407;3;1;0;hygge;1;1;1,0
407;3;1;0;klimt;1;1;1,0
407;3;1;0;melancholisch;3;3;3,0
407;3;1;0;natur;2;2;2,0
407;3;1;0;positiv;3;3;3,0
407;3;1;0;positiv;3;3;3,0
407;3;1;0;rot;2;2;2,0
407;3;1;0;rot;2;2;2,0
407;3;1;0;sommer;2;2;2,0
407;3;1;0;sonne;2;2;2,0
407;3;1;0;spätnachmittag;2;2;2,0
407;3;1;0;wald;2;2;2,0
407;3;1;0;wald;2;2;2,0
407;3;1;0;warm;3;3;3,0
