uid;iid;tag;rating1;rating2
3961;18;depressiv;3;3
3961;18;expressiv;3;3
3961;18;verkommen;3;3
3961;18;kindlich;3;2
3961;18;hoffnungslos;3;3
3961;18;verzeweifelt;3;3
3961;18;suchend;3;3
3961;18;verloren;3;3
3961;18;verschollen;3;3
3961;18;eingenommen;3;3
3961;18;eingeschnappt;3;3
3961;18;destruktiv;3;3
3961;18;vergessen;2;2
3961;18;verlassen;3;3
3961;18;gehasst;3;3
3961;18;unschuldig;3;3
3961;18;schwach;3;3
3961;18;gemütlich;3;3
3961;18;faul;3;3
3961;18;undeutlich;2;2
3971;1;chaotisch;3;3
3971;1;hell;3;3
3971;1;unruhig;3;3
3971;1;gefährlich;3;3
3971;2;bunt;2;2
3971;2;verträumt;3;3
3971;2;anonym;2;2
3971;2;traurig;3;3
3971;4;harmonisch;3;3
3971;4;gelassen;3;3
3971;4;frei;3;3
3971;4;beruhigend;3;3
3971;5;simpel;2;3
3971;5;künstlerisch;2;3
3971;6;gemustert;2;2
3971;6;geometrisch;2;2
3971;6;proportional;2;2
3971;6;unruhig;3;3
3971;6;bunt;2;2
3971;7;schlicht;2;3
3971;7;führsorglich;3;3
3971;7;anonym;2;2
3971;8;herbstlich;3;3
3971;8;chaotisch;3;3
3971;8;unruhig;3;3
3971;9;verliebt;3;3
3971;9;herbstlich;3;3
3971;9;traurig;3;3
3971;9;gemütlich;3;3
3971;9;glücklich;3;3
3971;10;symetrisch;3;2
3971;10;kalt;3;3
3971;10;romantisch;3;3
3971;10;herbstlich;3;3
3971;10;verliebt;3;3
3971;11;chaotisch;3;3
3971;11;unruhig;3;3
3971;11;kontrastreich;2;2
3971;12;alternativ;2;2
3971;12;asiatisch;2;2
3971;12;städtisch;2;2
3971;12;verspielt;3;3
3971;12;außergewöhnlich;2;3
3971;13;sandig;2;2
3971;13;abstrakt;2;2
3971;13;strukturiert;2;2
3971;14;abstrakt;2;2
3971;14;leer;2;2
3971;14;unklar;2;2
3971;14;trist;3;3
3971;14;frei;3;3
3971;15;warm;3;3
3971;15;gemütlich;3;3
3971;15;dunkel;3;3
3971;15;ruhig;3;3
3971;15;harmonisch;3;3
3971;16;schön;2;2
3971;16;entspannend;3;3
3971;16;kontrastreich;2;2
3971;16;asiatisch;1;1
3971;16;elegant;2;3
3971;16;grazil;2;2
3971;16;lebendig;3;3
3971;17;warm;3;3
3971;17;gemütlich;3;3
3971;17;romantisch;3;3
3971;17;frei;3;3
3971;17;friedlich;3;3
3971;17;glücklich;3;3
3971;18;symetrisch;2;2
3971;18;naturel;2;3
3971;18;abstrakt;2;2
3971;18;künstlerisch;1;1
3971;18;simpel;2;3
4041;1;Licht;2;2
4041;1;Dunkelheit;2;3
4041;2;Regen;2;2
4041;2;Park;2;2
4041;2;Paar;2;2
4041;4;See;2;2
4041;4;Sonnenuntergang;2;2
4041;4;Boote;2;2
4041;4;segeln;2;2
4041;5;Laub;2;2
4041;5;Herbst;2;2
4041;6;mikroskopisch;2;2
4041;6;winzig;2;2
4041;7;Glück;3;3
4041;7;vertrauen;3;3
4041;7;Freundschaft;3;3
4041;7;liebe;3;3
4041;8;rost;2;2
4041;8;öl;2;2
4041;9;vertrauen;3;3
4041;9;freundschaft;3;3
4041;9;kälte;2;2
4041;9;nähe;2;3
4041;10;Herbst;2;2
4041;10;Wald;2;2
4041;10;Spaziergang;2;2
4041;10;Paar;2;2
4041;10;Trennung;3;3
4041;11;Nass;2;2
4041;11;Gefahr;3;3
4041;11;Überschwemmung;2;2
4041;12;traurig;3;3
4041;12;bunt;3;2
4041;13;Wüste;2;2
4041;13;Oase;2;2
4041;13;Wandern;2;2
4041;13;Schatten;2;2
4041;13;Wärme;2;3
4041;14;kühl;3;3
4041;15;Lichter;2;2
4041;16;Pflanze;2;2
4041;16;keimen;2;2
4041;16;Schatten;2;2
4041;17;Segeltörn;2;2
4041;17;Sonnenuntergang;2;2
4041;17;Abschied;3;3
4041;18;Wald;2;2
4041;18;Abholzung;2;2
4041;18;Verschmutzung;2;2
4041;18;Bäume;2;2
4041;18;Artensterben;2;2
4051;1;wow;1;1
4051;1;toll;2;2
4051;1;super;2;2
4051;2;süß;2;3
4051;2;wo;1;1
4051;2;dk;1;1
4051;4;SEE;2;2
4051;4;schön;3;3
4051;4;toll;2;2
4051;4;shciff;2;2
4051;5;ossdh;1;1
4051;5;qowdjh;1;1
4051;5;pwkqdj;1;1
4051;6;schildkröte;1;2
4051;7;lust;3;3
4051;7;lkJSFB;1;1
4051;7;ÖAKSJD;1;1
4051;8;lichterkette;2;2
4051;8;schmetterlinge;2;2
4051;8;sternenregen;2;2
4051;9;nervmichnet;1;1
4051;9;gleiches;1;1
4051;9;bild;1;1
4051;9;herbst;2;2
4051;9;ihrvollidioten;1;1
4051;10;herbst;2;2
4051;10;liebe;3;3
4051;10;bunt;3;2
4051;11;iggelbach;1;1
4051;11;dorf;2;2
4051;11;berge;2;2
4051;12;manga;1;2
4051;12;desigual;1;1
4051;12;bunt;3;2
4051;13;sonnenuntergang;2;2
4051;13;süden;2;2
4051;13;wärme;2;3
4051;14;leer;2;2
4051;14;futuristisch;2;2
4051;14;weiß;1;1
4051;15;hattenwirschon;1;1
4051;15;alee;2;2
4051;15;ramondisch;3;3
4051;16;schatten;2;2
4051;16;rot;2;2
4051;16;wasistdashierfüreinscheiß;1;1
4051;17;adrg;1;1
4051;18;wasser;2;2
4051;18;spiegelbild;2;2
4051;18;bäume;2;2
4051;18;hässlich;2;2
4061;1;öde;3;3
4061;1;karg;3;3
4061;1;unruhig;3;3
4061;1;verlassen;3;3
4061;1;trocken;2;2
4061;1;still;3;3
4061;1;unheilvoll;3;3
4061;2;nass;2;2
4061;2;verträumt;3;3
4061;2;ruhig;3;3
4061;2;entspannt;3;3
4061;2;romantisch;3;3
4061;2;verspielt;3;3
4061;2;unwohl;3;3
4061;2;müde;3;3
4061;4;ruhig;3;3
4061;4;entspannt;3;3
4061;4;romantisch;3;3
4061;5;düster;3;3
4061;5;ängstlich;3;3
4061;5;unheilvoll;3;3
4061;5;unruhig;3;3
4061;5;unwohl;3;3
4061;5;verlassen;3;3
4061;5;angespannt;3;3
4061;6;seltsam;2;3
4061;6;traurig;3;3
4061;6;verwundert;2;2
4061;6;verträumt;3;3
4061;6;verwirrt;3;3
4061;6;düster;3;3
4061;6;unruhig;3;3
4061;6;belebt;3;3
4061;7;seltsam;3;3
4061;7;düster;3;3
4061;7;romantisch;3;3
4061;7;gefühlvoll;3;3
4061;7;zweisam;3;3
4061;7;ruhig;3;3
4061;8;traurig;3;3
4061;8;unwohl;3;3
4061;8;angeschlagen;3;3
4061;8;düster;3;3
4061;8;verlassen;3;3
4061;9;ruhig;3;3
4061;9;entspannt;3;3
4061;9;gefühlvoll;3;3
4061;9;romantisch;3;3
4061;9;ziellos;3;3
4061;9;beruhigend;3;3
4061;9;nass;2;2
4061;10;ruhig;3;3
4061;10;düster;3;3
4061;10;unheilvoll;3;3
4061;10;schaurig;3;3
4061;10;angespannt;3;3
4061;10;beängstigend;3;3
4061;10;trist;3;3
4061;11;verträumt;3;3
4061;11;hoffnungsvoll;3;3
4061;11;erleichtert;3;3
4061;11;fröhlich;3;3
4061;11;entspannt;3;3
4061;11;ruhig;3;3
4061;11;belebt;3;3
4061;11;belebend;3;3
4061;11;Hoffnungsschimmer;2;3
4061;11;Ziel;2;2
4061;12;verwundert;3;3
4061;12;gefühlvoll;3;3
4061;12;ruhig;3;3
4061;13;düster;3;3
4061;13;trocken;2;2
4061;13;karg;3;3
4061;13;leer;2;2
4061;13;unheilvoll;3;3
4061;13;unwohl;3;3
4061;13;still;3;3
4061;13;einsam;3;3
4061;13;klein;3;2
4061;13;ruhig;3;3
4061;13;ängstlich;3;3
4061;13;verloren;3;3
4061;13;verträumt;3;3
4061;14;grau;2;2
4061;14;öde;3;3
4061;14;verloren;3;3
4061;14;trist;3;3
4061;14;kühl;3;3
4061;14;einsam;3;3
4061;14;verlassen;3;3
4061;14;unwohl;3;3
4061;14;leer;2;2
4061;14;niedergeschlagen;3;3
4061;14;traurig;3;3
4061;14;pessimistisch;3;3
4061;14;trostlos;3;3
4061;15;verträumt;3;3
4061;15;romantisch;3;3
4061;15;nass;2;2
4061;15;ruhig;3;3
4061;15;beruhigend;3;3
4061;15;entspannt;3;3
4061;15;traurig;3;3
4061;15;bittersüß;3;3
4061;15;düster;3;3
4061;15;ziellos;3;3
4061;16;unheilvoll;3;3
4061;16;düster;3;3
4061;16;Natur;2;2
4061;16;schaurig;3;3
4061;17;romantisch;3;3
4061;17;fröhlich;3;3
4061;17;entspannt;3;3
4061;17;düster;3;3
4061;17;ruhig;3;3
4061;17;gerührt;3;3
4061;17;friedlich;3;3
4061;17;hoffnungsvoll;3;3
4061;18;angespannt;3;3
4061;18;unwohl;3;3
4101;1;leichtfertig;3;3
4101;1;unbeholfen;3;3
4101;2;mysteriös;3;3
4101;2;frankreich;2;2
4101;2;dämmerung;2;2
4101;4;urlaub;2;2
4101;4;familie;1;1
4101;4;erinnerung;3;2
4101;4;traum;2;2
4101;5;mythisch;3;3
4101;5;spannung;3;3
4101;6;zelle;2;2
4101;6;biologisch;2;2
4101;6;natur;2;2
4101;6;lebensanfang;3;2
4101;7;paradies;2;2
4101;7;liebe;3;3
4101;8;frost;2;2
4101;8;schlamm;2;2
4101;8;trauer;3;3
4101;9;herbst;2;2
4101;9;liebe;3;3
4101;10;herbst;2;2
4101;10;allee;2;2
4101;10;nebel;2;2
4101;10;rauch;2;2
4101;11;abseits;2;2
4101;11;verschwinden;2;2
4101;11;einsam;3;3
4101;11;freude;3;3
4101;11;traum;3;3
4101;11;selbstbewusstsein;3;3
4101;12;laut;2;2
4101;12;grell;2;3
4101;12;farbenfroh;2;2
4101;12;asien;2;2
4101;12;neon;2;2
4101;12;leuchtreklame;2;2
4101;13;wüste;2;2
4101;13;durchhaltevermögen;3;2
4101;13;grenze;3;2
4101;13;durst;2;2
4101;13;hunger;3;2
4101;14;paranoid;3;3
4101;14;hektik;2;3
4101;14;großstadt;2;2
4101;14;dystopisch;3;3
4101;15;herbst;2;2
4101;15;nebel;2;2
4101;15;feucht;2;2
4101;15;luft;2;1
4101;15;frei;3;3
4101;16;blühen;2;3
4101;16;einsam;3;3
4101;16;durchhaltevermögen;3;2
4101;16;widerstand;3;2
4101;17;meer;2;2
4101;17;frei;3;3
4101;17;hart;3;3
4101;17;anstrengung;3;3
4101;17;seeluft;2;2
4101;18;universum;1;2
4101;18;mythisch;3;3
4111;1;wald;2;2
4111;1;sonnig;2;3
4111;1;frühling;2;2
4111;1;sommer;2;2
4111;1;warm;3;3
4111;1;natur;2;2
4111;2;regen;2;2
4111;2;sommerabend;2;2
4111;2;frankreich;2;2
4111;2;liebe;3;3
4111;2;sonnenuntergang;2;2
4181;1;unruhig;3;3
4181;1;heiter;3;3
4181;1;verzerrt;2;3
4181;1;erhaben;3;3
4181;2;verträumt;3;3
4181;2;glücklich;3;3
4181;2;ruhig;3;3
4181;2;einladend;2;3
4191;1;verwirrt;3;3
4201;1;weihnachten;2;2
4201;1;geschenke;2;2
4201;1;tannenbaum;2;2
4211;1;yellow;1;1
4211;1;happy;1;1
4211;1;calm;1;1
4211;2;rain;1;1
4211;2;love;1;1
4211;2;colorful;1;1
4211;2;beautiful;1;1
4211;4;sea;1;1
4211;4;boats;1;1
4211;4;sunset;1;1
4211;4;sun;1;1
4211;4;red;1;1
4211;4;blue;1;1
4211;5;traurig;3;3
4211;6;colorful;1;1
4211;6;cells;1;1
4211;6;microorganism;1;1
4211;7;autum;1;1
4211;7;green;1;1
4211;7;couple;1;1
4211;7;park;2;2
4211;7;love;1;1
4211;8;rain;1;1
4211;8;window;1;1
4211;8;traurig;3;3
4211;8;loneliness;1;1
4211;9;couple;1;1
4211;9;autumn;1;1
4211;9;love;1;1
4211;9;rain;1;1
4211;9;umbrella;1;1
4211;10;traurig;3;3
4211;10;autum;1;1
4211;10;orange;2;2
4211;10;red;1;1
4211;10;couple;1;1
4211;11;sea;1;1
4211;11;houses;1;1
4211;11;town;1;1
4211;11;insel;2;2
4211;12;asian;1;1
4211;12;fish;1;1
4211;12;china;2;2
4211;12;colorful;1;1
4211;12;lady;1;1
4211;12;woman;1;1
4211;13;sand;2;2
4211;13;desert;1;1
4211;13;orange;2;2
4211;13;sun;1;1
4211;14;abstract;1;1
4211;14;white;1;1
4211;14;people;1;1
4211;15;winter;2;2
4211;15;night;1;1
4211;15;alone;1;1
4211;15;traurig;3;3
4211;15;rain;1;1
4211;15;paris;2;2
4211;15;umbrella;1;1
4211;16;nature;1;1
4211;16;red;1;1
4211;16;bushes;1;1
4211;17;sunset;1;1
4211;17;boat;1;1
4211;17;sun;1;1
4211;17;sea;1;1
4211;18;traurig;3;3
4211;18;flowers;1;1
4211;18;autum;1;1
4211;18;dirt;1;1
4211;18;soil;1;1
4211;18;leaf;1;1
4221;1;hoffnungsvoll;3;3
4221;1;düster;3;3
4221;2;harmonisch;3;3
4221;2;froh;3;3
4221;2;beruhigend;3;3
4221;4;verträumt;3;3
4221;4;wehmütig;3;3
4221;4;entspannt;3;3
4221;5;trostlos;3;3
4221;5;traurig;3;3
4221;6;giftig;2;3
4221;7;lieblich;3;2
4221;7;ruhig;3;3
4221;7;glücklich;3;3
4221;8;winterlich;3;3
4221;8;traurig;3;3
4221;9;herbstlich;3;3
4221;9;bunt;3;2
4221;9;glücklich;3;3
4221;9;froh;3;3
4221;9;verspielt;2;2
4221;10;herbstlich;3;3
4221;10;lieblich;3;3
4221;10;entspannt;3;3
4221;11;verträumt;3;3
4221;11;kalt;3;3
4221;11;ruhig;3;3
4221;11;entspannt;3;3
4221;11;traurig;3;3
4221;11;einsam;3;3
4221;11;allein;3;3
4221;11;deprimiert;3;3
4221;11;bedrückt;3;3
4221;12;sinnlich;3;3
4221;12;entspannt;3;3
4221;13;aufgeregt;3;3
4221;13;klar;3;2
4221;14;klar;3;2
4221;14;kalt;3;3
4221;14;steril;2;2
4221;15;dunkel;3;3
4221;15;herbstlich;3;3
4221;15;einsam;3;3
4221;16;wütend;3;3
4221;16;hoffnungsvoll;3;3
4221;17;harmonisch;3;3
4221;17;ruhig;3;3
4221;17;entspannt;3;3
4221;18;wirr;3;3
4221;18;aufgewühlt;3;3
4251;1;Kunst;2;2
4251;2;Kunst;1;1
4251;2;Herbst;2;2
4251;2;Regen;2;2
4251;4;Sonnenuntergang;2;2
4251;4;Rot;2;2
4251;4;Abend;2;2
4251;4;Hafen;2;2
4251;4;Boot;2;2
4251;4;Meer;2;2
4251;4;Insel;2;2
4251;5;Herbst;2;2
4251;5;Wald;2;2
4251;5;Trail;2;1
4251;5;Downhilll;2;1
4251;5;Mountainbike-Strecke;1;1
4251;5;Anlieger;1;2
4251;6;Mikroskop;2;2
4251;6;Farbe;2;2
4251;6;Bakterien;2;2
4251;7;Trauer;3;3
4251;7;Tod;2;2
4251;7;Liebe;3;3
4251;7;Hoffnung;3;3
4251;8;Regen;2;2
4251;8;Fenster;2;2
4251;8;Asche;2;2
4251;8;Kalt;3;3
4251;8;Frost;2;2
4251;9;Licht;2;2
4251;9;Allee;2;2
4251;9;Liebe;3;3
4251;9;Herbst;2;2
4251;9;Regen;2;2
4251;9;Hoffnung;3;3
4251;10;Allee;2;2
4251;10;Liebe;3;3
4251;10;Herbst;2;2
4251;10;Bäume;2;2
4251;10;Zeitlos;2;3
4251;10;Lichtblick;3;2
4251;11;Kindergarten;2;2
4251;11;Häuser;2;2
4251;11;Winter;2;2
4251;11;Schnee;2;2
4251;11;Dorf;2;2
4251;12;Japan;2;2
4251;12;Farbe;2;2
4251;12;Kultur;2;2
4251;12;Frau;2;2
4251;13;Wüste;2;2
4251;13;Einsam;3;3
4251;13;Kalt;3;3
4251;14;Stadt;2;2
4251;14;Skyline;2;2
4251;14;Digital;2;2
4251;14;Zukunft;2;2
4251;14;Mode;2;2
4251;15;Abend;2;2
4251;15;Kalt;3;3
4251;15;Feierabend;2;2
4251;15;Herbst;2;2
4251;16;Abendrot;2;2
4251;16;Sonnenuntergang;2;2
4251;16;Pflanzen;2;2
4251;16;Schlicht;2;2
4251;17;Meer;2;2
4251;17;Boot;2;2
4251;17;Farbenfroh;2;2
4251;17;Romantik;3;3
4251;17;Abendrot;2;2
4251;17;Sonnenuntergang;2;2
4251;17;Sommer;2;2
4251;18;Wald;2;2
4251;18;Bäume;2;2
4251;18;Feuer;2;2
4281;1;kontrast;2;2
4281;1;lichtblick;2;2
4281;1;hoffnung;3;3
4281;1;schwere;1;3
4281;1;kontrast;2;2
4281;1;lichtblick;2;2
4281;1;hoffnung;3;3
4281;1;schwere;1;3
4281;2;bunt;2;2
4281;2;zweisam;2;3
4281;2;einsam;3;3
4281;2;trüb;3;3
4281;2;belebt;3;3
4281;2;romantisch;3;3
4281;2;bunt;2;2
4281;2;zweisam;2;3
4281;2;einsam;3;3
4281;2;trüb;3;3
4281;2;belebt;3;3
4281;2;romantisch;3;3
4281;6;bunt;2;2
4281;6;organisch;2;2
4281;6;natur;2;2
4281;6;zellen;2;2
4281;6;biologisch;2;2
4281;6;fröhlich;3;3
4281;6;heiter;3;3
4281;9;herbstlich;3;3
4281;9;zweisam;2;2
4281;9;romantisch;3;3
4281;9;ruhe;3;3
4281;9;sonntag;2;2
4281;9;bunt;3;2
4281;10;herbst;2;2
4281;10;zweisam;3;3
4281;10;romantisch;3;3
4281;10;schwermütig;3;3
4281;10;traurig;3;3
4281;14;minimalistisch;2;2
4281;14;detailliert;2;2
4281;14;fein;2;2
4281;14;hell;3;3
4281;15;verlauf;2;2
4281;15;kontrast;2;2
4281;15;warm;3;3
4281;15;kalt;3;3
4281;15;herbstlich;3;3
4281;15;romantisch;3;3
4281;15;schwer;2;2
4281;15;melanchonisch;3;3
4281;15;einsam;3;3
4281;15;regnerisch;3;3
4281;16;kontrast;2;2
4281;16;belebt;3;3
4281;16;feurig;3;3
4281;16;natur;2;2
4291;1;dunkel;3;3
4291;1;düster;3;3
4291;1;freundlich;3;3
4291;1;unten;1;2
4291;1;licht;2;2
4291;1;gruselig;3;3
4291;1;bedrückt;3;3
4291;2;pärchen;2;2
4291;2;glücklich;3;3
4291;2;regnerisch;3;3
4291;2;spazieren;2;2
4291;9;glücklich;3;3
4291;9;pärchen;2;2
4291;9;verträumt;3;3
4291;9;gemeinsam;3;3
4291;9;unterstützung;3;3
4291;9;partnerschaft;2;2
4291;9;regnerisch;3;3
4291;9;ruhe;3;3
4291;9;gelassenheit;3;3
4291;9;entspannung;3;3
4291;9;glücksgefühl;3;3
4291;9;verspielt;2;2
4351;1;farbenfroh;3;2
4351;1;chaotisch;3;3
4351;1;quadratisch;2;2
4351;2;verliebt;3;3
4351;2;schön;3;3
4351;2;romantisch;3;3
4351;2;stylisch;2;2
4351;2;farbenfroh;3;2
4351;2;warm;3;3
4351;2;regnerisch;3;3
4351;4;kunst;1;1
4351;4;warm;3;3
4351;4;abend;2;2
4351;4;romantisch;3;3
4351;4;farbenfroh;2;2
4351;4;style;2;2
4351;4;ferne;2;2
4351;4;reisen;2;2
4351;4;meer;2;2
4351;4;salzluft;2;2
4351;5;kälte;3;3
4351;5;winter;2;2
4351;5;herbst;2;2
4351;5;angst;3;3
4351;5;tot;2;2
4351;5;blut;2;2
4351;5;natur;2;2
4351;5;zyklus;1;2
4351;5;farbenfroh;2;2
4351;5;wald;2;2
4351;6;körper;2;2
4351;6;zellen;2;2
4351;6;natur;2;2
4351;6;farbenfroh;2;2
4351;6;warm;3;3
4351;6;biologie;2;2
4351;6;kreise;2;2
4351;7;sex;1;2
4351;7;grün;2;2
4351;7;wald;2;2
4351;7;sommer;2;2
4351;7;warm;3;3
4351;8;blätter;1;1
4351;8;blüten;2;2
4351;8;regen;2;2
4351;8;abwechslung;2;2
4351;9;künstler;2;2
4351;9;paar;2;2
4351;9;liebe;3;3
4351;9;warm;3;3
4351;9;farbenfroh;2;2
4351;9;blätter;2;2
4351;9;stylisch;2;2
4351;9;kunst;1;2
4351;9;museum;2;2
4351;9;frankreich;2;2
4351;9;abend;2;2
4351;9;sehnsucht;3;3
4351;9;leben;3;3
4351;9;verträumt;3;3
4351;9;romantisch;3;3
4351;10;schöhnheit;2;2
4351;10;bedrohung;3;3
4351;10;herbst;2;2
4351;10;liebe;3;3
4351;10;ungewissheit;3;3
4351;10;ferne;2;2
4351;10;kälte;3;3
4351;10;winter;2;2
4351;10;paar;2;2
4351;10;zusammenhalt;2;3
4351;10;farbenfroh;1;1
4351;10;blätter;2;2
4351;10;wald;2;2
4351;10;weg;2;2
4351;11;meer;2;2
4351;11;küste;2;2
4351;11;leben;3;3
4351;11;dänemark;2;2
4351;11;wasser;2;2
4351;11;land;2;2
4351;11;bedrohung;3;3
4351;11;ferne;2;2
4351;11;abenteuer;2;3
4351;12;anime;2;2
4351;12;kultur;2;2
4351;12;japanisch;2;2
4351;12;tradition;2;2
4351;12;farbenfroh;2;2
4351;12;warm;3;3
4351;13;warm;3;3
4351;13;farbenfroh;2;2
4351;13;crazy;1;1
4351;13;mensch;2;2
4351;13;ferne;2;2
4351;13;horizont;2;2
4351;13;schichten;2;2
4351;14;weiß;1;1
4351;14;hart;2;3
4351;14;minimalistisch;2;2
4351;14;trostlos;3;3
4351;14;stumpf;2;3
4351;15;kunst;1;2
4351;15;abend;2;2
4351;15;mensch;2;3
4351;15;leben;3;3
4351;15;nachdenken;2;3
4351;16;abend;2;2
4351;16;natur;2;2
4351;16;pflanzen;2;2
4351;16;feuer;2;2
4351;16;stylisch;2;2
4351;17;fernweh;3;3
4351;17;abenteuer;2;2
4351;17;meer;2;2
4351;17;segeln;2;2
4351;17;lebensfreude;3;3
4351;17;ungewissheit;3;3
4351;17;sonne;2;2
4351;17;gefahr;3;3
4351;17;wasser;2;2
4351;17;horizont;2;2
4351;18;wald;2;2
4351;18;herbst;2;2
4351;18;wärme;3;3
4431;1;Laut;2;2
4431;1;Zackig;2;2
4431;2;ruhig;3;3
4431;2;gelassen;3;3
4431;2;romantisch;3;3
4431;4;warm;3;3
4431;4;ruhig;3;3
4431;4;romantisch;3;3
4431;4;fließend;2;2
4431;4;beruhigend;3;3
4431;4;gelassen;3;3
4431;4;gedanklich;3;3
4431;5;herbst;2;2
4431;5;kalt;3;3
4431;5;ungeordnet;3;3
4431;5;chaos;3;3
4431;5;unwissend;3;3
4431;5;unklar;2;2
4431;5;fraglich;2;3
4431;5;gehäuft;2;2
4431;5;undefiniert;2;2
4431;5;grob;2;3
4431;5;waldig;2;2
4431;5;dreckig;2;3
4431;5;distanziert;3;3
4431;5;unschön;2;2
4431;5;geheimnisvoll;3;3
4431;6;interessant;3;3
4431;6;vielfältig;2;2
4431;6;rund;2;2
4431;6;overwhelming;1;1
4431;6;chaos;3;3
4431;6;überwältigend;3;3
4431;6;ungeordnet;2;2
4431;6;variable;2;1
4431;6;bunt;2;2
4431;6;bewegung;2;2
4431;6;herausragend;2;3
4431;6;kontrastreich;2;2
4431;6;distanziert;2;3
4431;7;bunt;2;2
4431;7;ruhig;3;3
4431;7;herbstlich;3;3
4431;7;weit;1;1
4431;7;romantisch;3;3
4431;7;bedenklich;3;3
4431;7;hoffnungsvoll;3;3
4431;7;subtil;2;3
4431;7;interessant;3;3
4431;7;isoliert;2;2
4431;7;zweisam;3;3
4431;7;liebevoll;3;3
4431;8;fließend;3;3
4431;8;träge;3;3
4431;8;drückend;3;3
4431;8;bedenklich;3;3
4431;9;warm;3;3
4431;9;zeitig;2;2
4431;9;herbstlich;3;3
4431;9;romantisch;3;3
4431;9;zweisam;2;2
4431;9;regnerisch;3;3
4431;9;aktiv;3;3
4431;10;herbstlich;3;3
4431;10;romantisch;3;3
4431;10;zweisam;3;3
4431;10;kahl;3;2
4431;10;windig;2;2
4431;10;regnerisch;2;3
4431;10;kalt;3;3
4431;10;moody;1;1
4431;10;gezeitlich;2;2
4431;10;vergänglich;2;3
4431;11;kindlich;3;1
4431;11;heimlich;3;3
4431;11;überschaubar;3;2
4431;11;klar;2;2
4431;11;kalt;3;3
4431;11;neutral;3;2
4431;11;sauber;2;2
4431;11;abzählbar;2;2
4431;11;geordnet;2;2
4431;11;wellig;2;2
4431;11;ebenen;2;2
4431;11;distanz;2;2
4431;12;asiatisch;2;2
4431;12;bunt;3;2
4431;12;ruhig;3;3
4431;12;prägnant;2;2
4431;12;nachdenklich;3;3
4431;12;fokussiert;3;3
4431;12;isoliert;3;3
4431;13;warm;3;3
4431;13;sandig;2;2
4431;13;isoliert;3;3
4431;13;vielschichtig;2;2
4431;13;sonnig;2;2
4431;13;allein;3;3
4431;13;variable;2;1
4431;13;sensibel;2;1
4431;14;eckig;2;2
4431;14;kalt;3;3
4431;14;böse;3;3
4431;14;spitz;2;2
4431;14;distanziert;3;3
4431;14;abschreckend;3;3
4431;14;kahl;3;2
4431;14;sauber;2;2
4431;14;ängstlich;3;3
4431;14;negativ;3;3
4431;14;unangenehm;3;3
4431;14;teuer;2;2
4431;15;warm;3;3
4431;15;romantisch;3;3
4431;15;regnerisch;3;3
4431;15;zeitig;2;2
4431;15;herbstlich;3;3
4431;15;abendlich;3;3
4431;16;warm;3;3
4431;16;pflänzlich;2;2
4431;16;floral;2;2
4431;16;aufwachsen;2;2
4431;16;geordnet;2;2
4431;16;unterstützend;2;2
4431;16;natürlich;2;2
4431;16;wachsend;2;2
4431;16;vielschichtig;2;2
4431;16;kontrastreich;2;2
4431;16;bodenständig;2;3
4431;16;gewindet;2;2
4431;16;positiv;3;2
4431;16;frau;1;2
4431;16;weiblich;2;2
4431;16;hübsch;2;2
4431;17;warm;3;3
4431;17;flüssig;2;2
4431;17;abenteuerlich;3;3
4431;17;aufbrechend;2;3
4431;17;sonnig;2;2
4431;17;romantisch;3;3
4431;17;ruhig;3;3
4431;17;beginnend;2;2
4431;17;ausschweifend;2;3
4431;17;fokussiert;3;3
4431;17;neu;2;2
4431;18;dreckig;2;2
4431;18;chaos;3;3
4431;18;negativ;3;3
4431;18;unsauber;2;2
4431;18;wild;3;3
4431;18;unpassend;2;2
4431;18;komisch;2;3
4431;18;ungeordnet;2;2
4431;18;unangenehm;3;3
4431;18;beunruhigend;3;3
4501;1;Froh;3;3
4501;1;Glücklich;3;3
4501;1;Bunt;2;2
4501;1;Chaotisch;3;3
4521;1;Froh;3;3
4521;1;Bunt;2;2
4521;1;Chaotisch;3;3
4521;1;Sommerlich;3;3
4521;2;Bunt;2;2
4521;2;Einsam;3;3
4561;1;Bunt;2;2
4561;1;dunkle;3;3
4561;1;Farben;2;2
4561;2;Bunte;2;2
4561;2;Farben;1;2
4561;2;Regenschirm;2;2
4561;2;spiegelung;2;2
4561;2;Bäume;2;2
4561;4;Sonnenuntergang;2;2
4561;4;Segelboote;2;2
4561;4;zwei;2;2
4561;4;sonne;2;2
4561;4;see;2;2
4561;4;hafen;2;2
4561;4;schön;3;3
4561;5;Wald;2;2
4561;5;Bunt;2;2
4561;5;Papierboot;2;2
4561;5;Wasser;1;2
4561;5;Braune;2;2
4561;5;Farben;2;2
4561;6;Baum;2;2
4561;6;bräunlich;2;2
4561;6;Durchschnitt;2;2
4561;7;zwei;2;2
4561;7;Menschen;2;2
4561;7;Wiese;2;2
4561;7;liegend;2;2
4561;7;idllisch;3;3
4561;8;eis;2;2
4561;8;sternenhimmel;2;2
4561;8;interpretierbar;2;2
4561;8;sehr;1;1
4561;8;offen;3;3
4561;9;gemütlich;3;3
4561;9;durch;1;1
4561;9;Regen;2;2
4561;9;Paar;2;2
4561;10;spziergang;2;2
4561;10;zu;1;1
4561;10;zweit;2;2
4561;10;herbsttag;2;2
4561;11;blau;2;2
4561;11;Häuser;2;2
4561;12;asiatisch;2;2
